n_items,capacity_ratio,mean_weight,std_weight,mean_profit,std_profit,mean_ratio,std_ratio,correlation,best_algorithm
50,0.3979757085020243,49.4,24.7135590314305,53.96,30.4571567944219,1.6701835967841392,1.8556183467608016,uncorrelated,dp
100,0.40068056146320713,47.02,27.504537807423706,68.81,28.421715289545773,2.318568422755986,2.715344059976886,weak,greedy
50,0.27906976744186046,46.44,28.273068457456116,50.18,29.842714353758105,2.7729431058842686,4.294624069162508,uncorrelated,dp
50,0.17872711421098517,45.88,27.690171541541595,55.96,26.851413370621664,3.580996871082943,11.088257157310784,uncorrelated,greedy
50,0.7955882352941176,40.8,24.765298302261574,66.46,28.837621261123463,2.3417267218205473,2.422125365791606,weak,dp
200,0.31753042795445624,50.94,28.743284433063664,111.445,58.05046920568343,2.4990580975667793,1.1646902724737493,strong,greedy
50,0.5083435083435084,49.14,27.218383493514086,73.96,29.40881500502868,2.6089193890368962,4.271320486494508,weak,dp
100,0.2157684630738523,50.1,28.36388548841643,59.73,29.860962811001258,4.37001013189581,12.349863995857907,inverse,greedy
100,0.7488523335883703,52.28,29.193862368655505,114.19,59.35515057684548,2.4302181096566593,0.9309583533850952,strong,greedy
50,0.2302325581395349,51.6,28.62865697164294,58.2,28.654493539408442,6.680201946525647,20.089661274665005,inverse,dp
50,0.6205799151343706,56.56,27.39646692549972,82.74,26.618647599004724,1.9594695216559055,1.672398016389848,weak,dp
50,0.7516254876462939,46.14,29.179451674080514,63.96,29.748922669569062,4.227610302708048,6.408737777042387,inverse,greedy
50,0.89921040408732,43.06,32.52224469497762,96.82,66.76936123702248,2.674886340231292,1.0103241271176926,strong,dp
200,0.5069383794274624,51.525,28.751858635573456,48.04,28.771138316027745,2.9696677612377367,9.237481590685556,uncorrelated,greedy
100,0.37637734390102456,51.73,29.200977723357138,113.81,58.817632560313065,2.4561771766787204,0.8475439666956636,strong,dp
100,0.16783496895653915,49.93,27.554765468063778,50.03,26.75647772035774,2.291526472014559,6.458514351087843,uncorrelated,greedy
50,0.4439461883408072,49.06,27.399569339681232,50.9,26.026332818897096,1.820642321917151,2.451919103328678,uncorrelated,greedy
50,0.8426797139631163,53.14,29.852979750771947,56.48,31.40397427078299,4.185036327333896,9.634116599299983,inverse,greedy
50,0.8344594594594594,53.28,30.059966733181856,55.5,29.464045886469833,5.463610048385049,15.850145872295654,inverse,greedy
50,0.8779095300834431,45.54,27.97799849882046,46.2,29.991332081119705,1.8510608265425827,2.0904331851029463,uncorrelated,greedy
100,0.44296696447122375,48.13,27.846958541284184,62.53,28.23737062830036,4.253752761149609,12.29980123797979,inverse,greedy
50,0.23179791976225855,53.84,28.1384861000019,79.96,31.67141297763647,2.0143459820673053,1.7222807302822243,weak,greedy
50,0.43906581740976647,47.1,26.932693886798624,46.96,28.82634905776311,1.9597647330970014,2.456722102668902,uncorrelated,dp
200,0.4380756417793455,51.03,27.347561134404653,59.395,27.710629278311238,3.490128542016058,9.486128735964837,inverse,greedy
50,0.3573025335320417,53.68,28.358730578077715,78.04,29.684986104089724,2.6803536482994126,4.76679419476559,weak,dp
50,0.8310228550018733,53.38,27.99492096791845,56.4,28.18723115171123,2.8915950021458925,5.035153869249284,inverse,greedy
50,0.14461791290057519,48.68,27.72323213479987,61.46,28.547651392014718,4.817226219472788,9.928793425258876,inverse,greedy
100,0.27071090047393365,52.75,28.36384141825645,58.01,29.405950078172957,5.758656781873689,16.82582075346516,inverse,greedy
100,0.7062464828362408,53.31,26.771512844813234,78.17,31.282920260103595,1.9642981364221501,2.3909537458970007,weak,greedy
50,0.8828183873398644,53.08,28.494799525527462,57.72,29.83289459640147,5.317101149464133,16.52664313581195,inverse,greedy
50,0.49834741094381196,54.46,31.26928844729282,120.02,63.074714426622656,2.4608385534329242,0.6326310620529007,strong,dp
50,0.8640955004591369,43.56,28.464827419114982,96.9,58.801445560462206,2.7135400719486302,2.375895713610591,strong,dp
100,0.330762817840767,47.98,30.384528958007557,105.79,61.58673477300124,2.673020771478574,1.5361315766832537,strong,greedy
50,0.712828560219694,50.98,27.311894844554452,77.3,28.80919991947017,1.889294466153071,1.068799584763496,weak,dp
50,0.5871440897325281,46.36,26.723592572855917,76.02,28.601741205737806,2.2074525027117144,1.5669719353766092,weak,greedy
100,0.6409696006358037,50.33,29.08850460233389,51.57,28.728820024498045,2.156461114354039,4.2323789762901525,uncorrelated,greedy
100,0.2882047477744807,53.92,28.009526950664483,117.59,56.67999558927294,2.471257753886826,1.322848298654297,strong,dp
100,0.252355181399078,49.89,27.867506167578043,60.53,28.347999929448285,3.3110805849268012,6.543768789645187,inverse,greedy
100,0.5212355212355212,46.62,28.168698940490668,103.09,55.28925664177445,2.7193928147218815,1.6497889789745133,strong,greedy
200,0.23961661341853036,48.515,29.90935932112221,74.34,32.05876479217501,2.4015149245888368,2.777773919441022,weak,greedy
200,0.7909099833120644,50.935,26.271862800342117,59.82,27.023463878637028,2.93383979082161,8.024962438857774,inverse,greedy
50,0.811231101511879,46.3,29.616380602632727,62.82,29.19156727549927,9.173965805818373,24.750340300100287,inverse,greedy
50,0.667965367965368,46.2,29.366647748764244,101.26,58.08091252726665,2.8299533875351184,2.002671745036172,strong,dp
100,0.8734939759036144,51.46,30.003139835690533,54.91,25.163503333200644,4.011322565426267,11.77844587670375,uncorrelated,greedy
50,0.3795986622073579,47.84,25.838235233854498,62.9,25.970175201565354,3.0929067285768377,4.422277089922223,inverse,greedy
50,0.6129411764705882,51.0,26.122021361295914,111.64,51.877455604530184,2.3448288137571125,0.5763061137110971,strong,dp
200,0.17022945675622672,50.99,28.241457115382698,50.98,29.638481742491464,1.9700481309264193,3.6378027747701926,uncorrelated,greedy
50,0.5186757215619694,47.12,31.532611690121705,71.32,32.3910110987601,2.7950450327639027,2.8593194954150665,weak,dp
50,0.8756989247311828,46.5,30.01949366661603,70.82,35.22822164117854,2.304423698383336,2.5508898013517602,weak,dp
50,0.8969252271139063,57.24,29.561163711870346,51.46,28.78972733458933,1.7871145570356626,2.5203175515311678,uncorrelated,greedy
100,0.3950486669487939,47.26,27.62991856665524,63.11,27.884007961553877,4.575131140431031,11.727736990652973,inverse,greedy
100,0.5073640483383686,52.96,28.66284005467707,56.65,28.740694146105795,3.7132846240544954,8.937962492134533,inverse,greedy
50,0.5222852512155591,49.36,27.261518666427957,108.0,53.80557591922978,2.3654432889693955,0.5077448198728011,strong,dp
50,0.7416387959866221,47.84,28.137064523507068,106.38,55.7246408691882,2.6740344003282086,1.5375326163709402,strong,dp
50,0.8723776223776224,57.2,24.12218895539955,125.56,47.900797488142096,2.2501493621978597,0.19232115732473712,strong,dp
200,0.2181115967069824,49.195,29.040264719867828,49.71,30.097772342816338,2.4074245616068466,5.966756474370387,uncorrelated,greedy
50,0.8463123197363,48.54,26.603917004832205,73.3,27.85336604434013,1.9065502027949612,1.2179728129268146,weak,dp
50,0.6848090982940699,49.24,32.214630216719854,51.92,28.899024204979654,4.645714596599394,10.817387939954617,uncorrelated,greedy
100,0.6504680342561243,50.21,28.205423237384686,76.21,30.36158592695711,2.1087611217670146,2.059080528098702,weak,greedy
100,0.3650689428759028,45.69,28.44949735935593,65.16,29.844838749773807,5.734886814383215,14.033482474623057,inverse,greedy
200,0.5636660210011214,49.045,28.432252372965458,108.115,57.55815993410491,2.5949040051266534,1.8058692111892587,strong,greedy
50,0.6245337753833402,48.26,27.987004126915767,71.2,30.55159570300707,2.255759781212517,2.717739914580744,weak,dp
100,0.5971655989128325,51.51,30.067755153985143,74.58,34.12980515619742,1.9342293140245763,1.4106740312679062,weak,greedy
50,0.27744107744107743,59.4,26.67733120085291,128.2,53.48831648126532,2.518234561124206,1.9732614255142498,strong,dp
100,0.7530288909599254,53.65,28.186299863586214,56.44,28.76432512679552,4.066649469272614,12.687349726985934,inverse,greedy
50,0.38909495548961426,53.92,27.99917141631159,119.14,56.57985860710506,2.630320114169823,2.0905765573778954,strong,dp
50,0.2730652247380872,59.18,29.326909145015605,51.34,30.370123476864563,5.90480784960431,21.170923241854805,inverse,dp
50,0.8443316412859561,47.28,27.17207389950204,104.02,53.76671461043533,2.6169828450550394,1.5918980229968092,strong,dp
50,0.8200069228106611,57.78,29.804221177544633,55.82,29.37460808249193,1.7737366545076119,2.5722637554150243,uncorrelated,greedy
50,0.19237684286227977,55.62,23.042473825524898,121.16,45.59664899967979,2.261445049460195,0.33600483153541494,strong,dp
50,0.3273615635179153,49.12,28.40749196954916,71.52,29.890627293517944,3.096554318754683,6.9116881533949766,weak,dp
50,0.25233309404163673,55.72,27.873313401890346,53.6,29.754999579902538,2.734751753424034,7.076462068036493,uncorrelated,greedy
50,0.15523932729624837,46.38,26.45516206716564,71.88,31.42460182723084,2.366222313940454,3.156236102169832,weak,dp
50,0.11403508771929824,47.88,25.610654033038674,72.22,28.230685432698937,2.105931583878344,1.7465288897461475,weak,dp
100,0.2920245398773006,48.9,29.483385151640913,54.48,29.826659216211254,2.0670771149812364,2.4067506498981053,uncorrelated,greedy
50,0.12732801216267578,52.62,26.661500332876994,56.6,27.639826338094096,2.3675736392751565,4.210902893662742,inverse,dp
100,0.3280566548635701,48.01,26.975357272888896,62.26,27.623403121266577,4.048735633755343,8.865833593321636,inverse,greedy
50,0.5920826161790017,46.48,27.539963689155435,52.0,27.240411156955762,2.3927191399498535,3.711375826586222,uncorrelated,greedy
50,0.3379721669980119,50.3,26.599436084248104,75.96,28.219114089567025,2.4330323032538628,3.368848688189826,weak,greedy
100,0.2951176983435048,45.88,28.60988640312995,49.58,30.13342994084809,3.2681584960318175,8.56859897288255,uncorrelated,dp
50,0.6684782608695652,47.84,28.982311847055954,106.0,57.55866572463264,2.8336804401384903,2.604063139933354,strong,dp
50,0.44337651483493523,47.86,26.60902854295887,63.06,27.469554055353715,6.842886129360004,21.31329373031769,inverse,greedy
50,0.7066316972648932,53.38,30.906238852374123,56.62,31.041836285890046,5.410657112391668,14.652101537407395,inverse,greedy
100,0.10275689223057644,43.89,29.8582970043504,51.82,28.89649805772319,3.142593602103841,5.82102919902232,uncorrelated,dp
50,0.6317829457364341,46.44,29.83967828244802,101.48,59.43138564765253,2.4152143751159003,0.5565594233886886,strong,dp
50,0.23995176848874597,49.76,29.409903094026,110.84,58.11414973997297,2.6166447163435334,1.1837874299476014,strong,dp
50,0.6323011963406052,56.84,26.914204428145375,80.62,31.086260630703073,1.7297884095603226,1.1335969785044537,weak,dp
50,0.790986790986791,51.48,27.376077147758046,78.92,32.49051553915388,2.1601671915928358,2.6871052953404027,weak,dp
50,0.22185014650481372,47.78,26.64003753751109,106.56,52.3378104242048,2.4498535001092203,0.5490361004381913,strong,dp
50,0.4713769984528107,38.78,27.07640301073981,70.02,26.817524121365118,8.31170188450207,18.245551137257653,inverse,greedy
100,0.3097678309976992,47.81,28.57505730527937,61.8,29.594256199472223,4.590594387125962,9.216922981380211,inverse,greedy
200,0.7203072311727239,53.38,29.05349548677405,77.88,33.775665796546484,2.0448325758931998,2.89190704057661,weak,greedy
50,0.22776845637583892,47.68,28.807943349014003,49.8,29.11494461612455,3.0485776639821687,7.079663600093143,uncorrelated,greedy
50,0.6359734685914944,51.26,25.581094581741414,76.24,27.688669162673747,1.7959892861868294,0.9587815508005877,weak,greedy
50,0.5371407241508025,53.58,27.77847368017185,117.26,56.09699100664848,2.4671344386772978,1.2776862144277181,strong,dp
50,0.7943963741244334,48.54,27.925049686616497,72.9,31.582431825304397,2.847657943135427,6.342306613591263,weak,dp
100,0.5400747508305648,48.16,29.261483215995735,105.95,58.505619388226286,2.788423846574283,1.9795086759124663,strong,dp
100,0.3717769338396962,50.03,28.738634275135624,52.37,29.643770003155808,3.6143946143782495,10.66122497911666,uncorrelated,dp
200,0.5438060875196595,54.045,28.916482756379622,53.14,29.364611354485863,2.6879677462527725,8.087508246337528,uncorrelated,greedy
50,0.5074300699300699,45.76,27.500225453621287,102.28,54.044440972222105,2.772217000535794,2.376216775291844,strong,greedy
100,0.623018324068355,48.57,28.074634458884766,47.89,29.638790461150734,2.606083509327643,5.396355142650835,uncorrelated,greedy
200,0.6218833711106532,48.53,28.95235914394542,73.225,32.249718991023784,2.612283715568574,4.8601920527629225,weak,greedy
50,0.7065351418002466,48.66,26.230981681972942,74.62,30.58031392906227,2.0100489120067038,2.0096451737911862,weak,greedy
200,0.1216606162152099,53.715,29.055012906553664,117.645,58.15237720850284,2.411796761928118,0.835907944694124,strong,greedy
50,0.1702127659574468,54.52,27.922922483149932,51.06,27.514657911738606,3.1585368984656914,12.746701801599125,uncorrelated,dp
50,0.4534805890227577,59.76,30.078936151400036,129.24,61.976950554218135,2.2819075245746547,0.40117994877385993,strong,dp
100,0.5170356111645813,51.95,26.392186343688923,78.19,32.21977498369596,1.839833768325314,1.219502510573594,weak,greedy
50,0.1188997338065661,45.08,30.866059029296242,52.72,28.40495731382112,5.413961967749727,13.034781742239236,uncorrelated,greedy
100,0.8534934497816594,45.8,28.293462142339525,103.19,57.321670422275716,2.699067334130084,1.3898680901340117,strong,dp
50,0.35357675111773473,53.68,29.872689868841743,116.42,59.153052330374294,2.410478144923721,0.6832920785323358,strong,dp
50,0.10369659145463274,41.66,27.425251138321414,92.88,56.46331198220664,2.590978639162592,1.6577776555657344,strong,dp
100,0.3812293969362032,51.57,29.061746334313774,53.92,27.962360415386968,2.8244697905777945,7.932128760091253,uncorrelated,greedy
200,0.6250905703343339,48.305,29.0479254853079,51.525,29.37804239563964,3.1261801445752724,8.61953262772859,uncorrelated,greedy
50,0.6284937888198758,51.52,28.33530659795302,47.62,27.74663222807409,2.004193014732546,3.285684583949691,uncorrelated,greedy
100,0.5989951618905843,53.74,27.743691174751785,52.41,29.39901188815706,2.1910349542539977,4.510019205472339,uncorrelated,greedy
200,0.4942528735632184,49.59,28.606675794296688,109.265,57.334498994933234,2.5546950037423537,1.736815443061853,strong,greedy
100,0.5053247024430988,47.89,29.703163131222237,71.89,30.705339926468813,3.002931978007661,5.593443726735967,weak,dp
50,0.402418682235196,47.96,28.00782747733212,62.18,28.802562386010035,2.855672467253531,3.4991360530054703,inverse,dp
50,0.44188071397474965,45.94,25.3143516606687,101.84,51.63501137794007,2.85207366346905,2.6960022042270655,strong,dp
200,0.8748984565393989,49.24,27.7924881937548,108.62,55.68137570139588,2.494797346524217,0.9525879317325476,strong,greedy
50,0.36269015212169736,49.96,26.6044808256053,74.22,30.76835387211997,2.6161870222159407,6.796634782920719,weak,dp
200,0.4660921309120755,48.735,28.78045821386449,108.07,57.84924459316647,2.7219218111422463,1.9659629929933202,strong,greedy
50,0.7568506368197607,51.82,28.425826285263902,77.2,30.630703550522636,2.1541042171062474,2.41258603624107,weak,dp
50,0.8585777420650864,49.78,32.06324375355681,49.48,28.261804613293897,2.1205667686503085,2.963924082887992,uncorrelated,greedy
100,0.6901248581157775,52.86,29.048242631870178,116.4,59.00999915268598,2.4415371172049243,0.7709302195717462,strong,greedy
100,0.2695048419513978,54.73,26.964738085136304,56.41,26.606050063848258,3.900793131498369,11.887243052607328,inverse,greedy
50,0.21527213647441104,49.24,26.333674259396467,61.42,27.13749435743838,3.6116934232545743,6.486949878572356,inverse,greedy
50,0.7928626842513576,51.56,29.92,51.1,30.903236076501763,2.2616158553231127,4.688509979558373,uncorrelated,greedy
50,0.7995487025197443,53.18,30.758211911618012,80.48,34.24922772851966,2.0761750713355442,1.433175369990153,weak,greedy
100,0.2757563368765331,48.92,28.556848565624325,72.05,30.281471232421982,2.2705418302056577,2.3699197370102913,weak,greedy
50,0.6259716506630086,43.74,27.633175713261764,50.8,31.145465159473858,2.468662839177242,4.87010051423286,uncorrelated,greedy
200,0.7007820136852395,51.15,29.312753197200703,112.565,58.705074525120914,2.68065670720733,2.0620483358142745,strong,greedy
50,0.8648548026805659,53.72,28.581840388610388,79.18,31.430361117874543,1.8601819770848982,1.4150308098455047,weak,dp
50,0.2472072072072072,55.5,28.3,41.18,26.680847063015072,1.0330008549843612,0.8364796650921198,uncorrelated,dp
50,0.46295422369042,42.38,26.59916540044067,53.76,27.6496365256399,4.5837115750488175,13.094371177046536,uncorrelated,greedy
100,0.5392177815772601,46.79,28.368043640688374,104.52,56.253618550276386,2.699255509415283,1.7843386793203304,strong,greedy
50,0.5678879310344828,55.68,26.954361428162237,55.22,26.506067229975855,3.326991794528887,8.155530076134532,inverse,greedy
50,0.8999272197962155,54.96,27.03772179751837,120.3,53.67839416376015,2.3886259390159204,0.9713428607796011,strong,dp
50,0.668960244648318,52.32,28.356614748590847,52.22,25.23908873156874,1.4535370642948546,1.3044020886281884,uncorrelated,greedy
50,0.28718494852680154,56.34,31.24523003595909,44.9,30.31319844556163,1.3026613086689103,1.4421004132100324,uncorrelated,greedy
50,0.5168100078186083,51.16,29.129613797645856,60.46,30.297993332892528,4.777509263238129,16.44484452181061,inverse,greedy
50,0.3022222222222222,49.5,27.682666056577716,60.98,28.64576059384704,3.1798329772585068,4.956474415506131,inverse,dp
200,0.33909308829404716,50.06,28.848161119905022,110.015,58.18328604504905,2.4442841136226705,0.93380191187849,strong,greedy
50,0.8676524953789279,54.1,29.040144627739025,48.2,28.13041059067571,1.6932681030490087,2.6442867621979866,uncorrelated,greedy
200,0.754576989786086,51.89,27.848122019267297,114.09,55.50064774396782,2.571307737693161,1.7192362689111274,strong,greedy
50,0.8348771647200967,49.66,28.38845540003894,73.74,31.193467264797608,1.9597638662186754,1.3563912677162746,weak,dp
200,0.6204135414555038,49.33,29.154435340098765,60.69,29.347809117547428,4.961556137050653,13.342993029514416,inverse,greedy
50,0.21729323308270676,53.2,27.362017469477646,57.06,28.482563086913366,2.9758544214874796,5.2829474429500864,inverse,dp
50,0.25735294117647056,48.96,30.638511713201733,60.3,29.299317398192063,5.104591732496513,15.796967859356343,inverse,greedy
200,0.5462193190815519,50.52,30.340725106694467,59.415,31.213182711796627,5.7161611271510075,14.575887578585903,inverse,greedy
50,0.3401385344513307,54.86,29.911877239651812,81.22,34.33615587103483,1.8873640116614427,1.31576208907072,weak,dp
50,0.44873444873444873,46.62,30.905591727064536,52.94,27.762139686990984,3.6390665826126036,6.370030065702039,uncorrelated,greedy
100,0.8624945864010394,46.18,28.052586333527252,49.46,28.42302587691887,2.3624305398454144,3.1742872779958398,uncorrelated,greedy
50,0.5606610237807336,49.62,27.442222942028582,55.46,28.314102493280625,2.8593722432306476,6.458163033852814,uncorrelated,dp
50,0.7805555555555556,50.4,29.21506460715088,45.32,29.597594496850586,2.2554950824755995,4.062929001609207,uncorrelated,greedy
100,0.5914817036592681,50.01,30.187247307430997,60.36,31.503180791786725,4.943551062845786,10.47081479256843,inverse,greedy
100,0.2838393731635651,51.05,30.68269055998838,50.19,26.44908126948836,3.6825883101928882,10.525650582714004,uncorrelated,dp
50,0.7784410112359551,56.96,27.551377461027247,124.18,53.78761567498601,2.88311421841843,2.948327225297617,strong,dp
200,0.2240410215955034,50.705,28.807429163325214,47.79,27.790392224652027,2.75521918318608,8.246086202856729,uncorrelated,greedy
50,0.4171249018067557,50.92,25.976789639984382,73.2,30.398026251715756,2.1298144282924345,4.0130126764084215,weak,dp
200,0.3612593865918755,55.265,29.853890449989933,55.195,30.816018156147297,5.239874163280938,16.920539642770233,inverse,greedy
100,0.8146294513955726,51.95,29.59134163906733,57.8,31.03063002905355,4.855021643000328,13.451016094878804,inverse,greedy
100,0.27651035065483737,47.34,28.240120396343922,105.21,56.47677310186906,2.557465774684152,1.459782996859621,strong,greedy
50,0.25117739403453687,50.96,28.59367762285922,58.6,28.48578592912613,4.48952906048367,14.20609471462402,inverse,dp
200,0.8856196023297851,49.79,28.542703095537394,60.195,28.907732097139686,4.326957274361371,10.718893965070734,inverse,greedy
50,0.32412177985948476,42.7,28.96635979891156,66.68,28.680613661496157,6.88795452890466,17.237698086959682,inverse,greedy
50,0.8513565150936186,52.34,23.25391149892852,114.76,46.50486426170923,2.3411518536348974,0.5628253764421318,strong,dp
100,0.7725210628645496,46.29,28.38460674379689,47.92,27.46913904730179,2.674358443706833,5.421921483433469,uncorrelated,greedy
100,0.3083035359555026,50.34,29.645984551031525,75.92,32.354189836866574,2.7528626726575776,5.3449890982005055,weak,greedy
50,0.20588235294117646,48.96,30.79023221737699,107.68,63.551062933675624,2.8397501821770987,1.8740221359589677,strong,dp
100,0.8078656288406391,48.82,29.95442538257077,49.42,30.6212932450607,2.351388038088791,4.481081104996562,uncorrelated,greedy
50,0.3853296193129062,43.08,25.780488746336832,95.2,50.58102410983788,2.5620434966480663,1.533285959380115,strong,dp
200,0.2302516091281451,51.27,28.569513471531153,112.785,56.77700921147573,2.569737088980421,1.4616271763428275,strong,greedy
200,0.41187643706887933,50.015,29.42999787631661,75.9,34.12975241633024,2.2792586303766256,2.5266528501392838,weak,greedy
50,0.16976652156707558,50.54,28.913118130011508,60.4,30.28530997034701,6.623987990078901,17.69326800438454,inverse,greedy
50,0.7251239039268014,52.46,27.085206294211606,51.98,26.53186009310316,2.327950334643171,3.850356612035614,uncorrelated,dp
200,0.5944324678976474,53.345,29.131700516790982,77.985,32.76850278850103,2.0728459221821898,2.154417207078655,weak,greedy
200,0.4297470895222802,49.82,27.686054251192967,60.2,28.377455840860716,5.418447593000809,16.27887263488163,inverse,greedy
100,0.5250606305578012,49.48,26.861303021260905,74.41,30.84253394259298,1.8771302751887209,1.2721769217177759,weak,greedy
100,0.840620592383639,49.63,29.552548113487607,109.52,59.25191642470309,2.5119481856692136,0.8909413200116109,strong,dp
50,0.891497975708502,49.4,28.241812972966166,73.5,29.727596606520347,2.2522342597823424,2.249397245858552,weak,dp
100,0.4841504233116755,50.79,27.891323023478108,111.51,56.51044062825913,2.3913096415221893,0.6970211938513629,strong,dp
50,0.7738214643931796,39.88,29.22234761274323,70.36,30.081063810975834,6.230612146319775,8.526115298527177,inverse,greedy
100,0.8114233907524931,55.15,27.891351706218902,120.12,55.96289485007008,2.3928331365376136,0.803837887813942,strong,greedy
50,0.6434200157604413,50.76,30.466742523610886,59.22,29.306852441024777,4.2437784559071705,8.903379689242685,inverse,greedy
100,0.7819924136554203,50.09,29.183932223057262,45.48,28.68291477517583,1.8924669273181878,3.7847302376775445,uncorrelated,greedy
100,0.6793695131683959,50.12,28.230224937113054,45.98,27.877941100447142,2.413971110986202,7.811724859155858,uncorrelated,greedy
50,0.23095051060487037,50.92,27.914755954512664,49.88,32.11768360265105,2.3994556023947844,5.521998897935296,uncorrelated,dp
100,0.6430887717875963,49.34,29.239090273125804,50.27,28.77285352550212,2.333924508689676,5.839627421834935,uncorrelated,greedy
50,0.18547140649149924,51.76,29.683369081019087,73.94,34.17684011139708,2.27719074545722,4.0450039666018025,weak,dp
50,0.36380189366351057,54.92,28.12603064778249,43.98,28.702257750915695,2.0553176149102033,3.7089304883545315,uncorrelated,dp
50,0.6131597975415762,55.32,28.132856236080972,48.04,25.351102540126337,2.9871524960997062,9.950036503732358,uncorrelated,dp
50,0.8274539877300614,52.16,27.69502482396432,57.66,28.269849663554986,3.215800783912037,5.841486358603341,inverse,greedy
50,0.3540983606557377,48.8,28.11761014026619,53.24,28.505830982449886,2.904166166830527,5.517365555833595,uncorrelated,dp
50,0.875248311481923,50.34,26.77507049477181,109.2,54.08142009969783,2.3036688420625224,0.5713688402685755,strong,dp
50,0.42773892773892774,51.48,28.343069699663797,58.56,29.755779270588764,3.656153702311018,8.478840544556121,inverse,greedy
100,0.1707635414400696,45.97,26.940102078499997,63.17,27.53726747518715,4.725065246491352,14.56538746802632,inverse,dp
100,0.14976213130352045,52.55,30.486185396011745,79.86,34.41046933710727,2.9722072907297514,6.323915580992339,weak,greedy
50,0.45507730881738406,47.86,28.364068819547025,106.26,57.497759956367,2.5080206482923306,0.8670169262111976,strong,dp
200,0.5174463190184049,52.16,28.557913089019653,113.9,56.81390674826015,2.385449267908072,0.7838917246554027,strong,greedy
50,0.40989799773328295,52.94,28.02813586380657,116.2,56.631086869315865,2.6972362186382166,2.652181496047185,strong,dp
100,0.2700237906423473,50.44,27.306892902708647,46.0,30.033314835362415,1.822967548134998,3.553447407653932,uncorrelated,greedy
50,0.8994484514212983,47.14,27.144804291060932,52.32,28.90497535027491,3.643835317106979,11.284992749436762,uncorrelated,greedy
50,0.8830508474576271,47.2,30.985803200820857,46.4,27.474351675699282,2.264544024162622,3.769039848516836,uncorrelated,greedy
100,0.5062077978653888,45.91,27.67601669315872,63.91,29.47001696640163,6.754815850042461,18.860584657524132,inverse,greedy
50,0.8278653600340861,46.94,28.13070208864329,105.34,55.48967831948569,2.6126171787096792,0.9335393366941878,strong,dp
50,0.20815986677768525,48.04,31.135805754789775,62.08,31.432365485276478,4.8773086421988445,7.9686089490409,inverse,greedy
50,0.8868120456905504,57.78,29.76594698644745,82.38,30.108397499700974,2.0391302226779673,1.9857443091395823,weak,greedy
100,0.7829626687847498,50.36,26.177669873386364,58.96,25.603484137905916,2.6211876841981097,3.7805483569605784,inverse,greedy
50,0.7529785544082606,50.36,27.353800467211133,108.86,54.948706991156754,2.560367789736614,1.743589298259246,strong,dp
100,0.1969429747207525,51.03,31.25330542518663,77.89,33.00178631528906,2.7474234029011204,3.854327009345493,weak,dp
200,0.6225266362252664,49.275,27.82425875023448,74.79,32.052237051413435,2.346204674501733,3.255819105040789,weak,greedy
50,0.37587006960556846,43.1,27.13687528069509,96.46,54.766854939826516,2.6781048354199424,1.2394785102575923,strong,greedy
50,0.6986817325800376,53.1,28.525251970841556,56.2,28.381684234731384,2.0482453080596845,2.6781244091461804,uncorrelated,greedy
200,0.38515901060070673,52.355,27.629675622417285,56.935,28.440477756184055,3.3578610186914397,6.402473480050248,inverse,greedy
100,0.15360063834031518,50.13,27.640063313965115,49.66,27.669557278713366,2.6479455794925726,9.502896611195066,uncorrelated,dp
100,0.8576725025746653,48.55,27.94543791032805,61.11,28.867938963493742,5.660662697113079,16.388009993776656,inverse,greedy
50,0.3763171098845961,39.86,28.38591904448401,88.12,58.896057593017204,2.468916747084131,0.9984179324658532,strong,dp
100,0.8311738541868111,51.71,30.011762693983837,51.1,29.477957866853668,3.7525319276944265,12.16161512297572,uncorrelated,greedy
100,0.5840568271507498,50.68,27.799956834498865,58.87,27.1188698142087,5.582624009768145,17.404898612595268,inverse,greedy
50,0.30710250201775624,49.56,27.81018518456862,74.72,32.29863154995889,2.294167646450157,4.029571217220878,weak,greedy
200,0.43682505399568033,46.3,28.4568093784247,72.055,31.213009707492166,2.262661302370008,2.17214588374563,weak,greedy
100,0.17226115824419033,54.22,26.444878521180616,78.45,30.7910295378378,1.8751947957340824,1.7612916370148903,weak,dp
50,0.4486873508353222,50.28,24.728962776469217,111.54,49.21674918155404,2.4024593028428116,0.6771395169447402,strong,dp
200,0.7516275399487078,50.69,28.56910744143051,59.355,29.247204567274462,3.60989072054363,9.30527661155551,inverse,greedy
50,0.17884130982367757,47.64,26.535078669564932,105.34,54.7015941266797,2.5515754460166757,1.3532061605077226,strong,dp
50,0.13588283157038242,49.16,29.89137668291643,75.76,35.26332939471257,2.743185166300586,4.943149060379569,weak,greedy
100,0.10684179572632817,51.01,28.349425038261355,76.36,33.2735690901953,1.9592400794235323,2.1397238521320894,weak,dp
200,0.5772072072072072,55.5,28.61538047973502,80.785,32.670457220553246,1.884673555607618,1.8419268254238095,weak,greedy
50,0.8602243313201036,46.36,24.930110308620776,69.0,24.137936945812083,2.026629917231989,1.4874576390934722,weak,dp
50,0.34548467274233635,48.28,29.473404961083137,52.06,31.522950369532357,4.948615967586126,13.750945804579342,uncorrelated,dp
200,0.7052550677298491,52.045,27.714490343500817,113.7,55.356300454419824,2.4203235885373124,0.791069231054519,strong,greedy
200,0.7899953682260306,53.975,28.19050150316592,118.115,56.91855387305619,2.4075755723970373,0.8076225254908572,strong,greedy
